	1005	1015	1025	1035	1045	1055	1065	1075	1085	1095	1105	1115	1125	1135	1145	1155	1165	1175	1185	1195	1205	1215	1225	1235	1245	1255	1265	1275	1285	1295	1305	1315	1325	1335	1345	1355	1365	1375	1385	1395	1405	1415	1425	1435	1445	1455	1465	1475	1485	1495	1505	1515	1525	1535	1545	1555	1565	1575	1585	1595	1605	1615	1625	1635	1645	1655	1665	1675	1685	1695	1705	1715	1725	1735	1745	1755	1765	1775	1785	1795	1805	1815	1825	1835	1845	925	935	945	955	965	975	985	995
vermaakt																							1.0																		1.0								2.0		1.0							1.0																																			
vermaken																																																																													1.0																
vermeerdering															1.0		1.0																														1.0																																														
vermeld																															1.0			1.0										3.0	7.0	4.0	3.0	4.0	1.0																																												
vermelde																											1.0																																																																		
vermendois																																																				1.0																																									
vermeulen																																																																																					4.0								
vermindering																																																																						1.0																							
vermindert																										1.0																																																																			
vermoedelijk																																																						1.0													1.0																										
vernietiging									1.0																																																																																				
vernieuwen.met																																																									1.0																																				
vernieuwt																																1.0													1.0																																																
vernnenborch																																					1.0																																																								
veroordeeld																																																						1.0																																							
verpacht																						1.0																													1.0																																										
verpachting																	1.0									1.0								1.0	1.0		1.0									1.0											1.0				1.0																																
verpande																																																																		1.0																											
verpanden																																																																		1.0																											
verpanding																																																																		2.0	1.0		1.0																								
verpandt					1.0																																																																																								
verplaatsen																																											1.0																																																		
verplaatsing																															1.0	1.0																																																													
verplicht																																												1.0						1.0																																											
verplichten																																								1.0																																																					
verplichting																																				1.0																																			1.0																						
verplichtingen																													1.0																														1.0														1.0																				
verponding																														1.0																																																		1.0	1.0												
verpondingen																																																																																1.0													
verpondingscohier		1.0																																																																																											
verruiling																																																				1.0																																									
vers																																																																								1.0																					
verscheidene																														1.0																																																															
verschenen																														1.0																																																															
verschijnen																																							1.0											1.0																																											
verschil																																																																	1.0																												
verschillende									1.0						1.0									1.0		1.0		1.0		2.0													1.0	1.0									1.0									1.0	1.0														1.0			1.0													
verschilt																											1.0																																																																		
verschuldigd																									1.0	1.0									1.0							1.0								1.0						1.0																																					
verschuldigde		1.0														1.0				1.0																		1.0												1.0							1.0																																				
verslag																																																																																						1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
verspreide																																																																																						14.0	14.0	14.0	14.0	14.0	14.0	14.0	14.0
versteech																																																													1.0																																
versterken																																																																	1.0				1.0																								
versterking																																																						1.0																																							
versterven																														1.0																																																															
verstrekt																																								1.0																																																					
versvliet																					1.0																																																																								
vertaling								2.0																							1.0	1.0																																																													
vertalingen								1.0																																																																																					
vertegenwoordigen																																																1.0																																													
vervallen									1.0																			1.0																																																																	
vervangen														1.0											1.0																																																																				
vervangende																																																						1.0																																							
vervanging														3.0	4.0																																																																														
verveende																																																																										1.0																			
verveners																																																																										1.0																			
vervening																																																																										1.0																			
ververhoek		1.0																																																																																											
ververs																												1.0																																																																	
vervolg																1.0																																																																													
vervolgen																																												1.0																																																	
vervolgens																												1.0																																																																	
vervreemding																												1.0																																																																	
verwanten																									1.0																																																																				
verwantschap																																																											1.0																																		
verwerping																																																									1.0																																				
verwerving																																																																																				1.0									
verweser																																																		1.0																																											
verwey																																																																		1.0																											
verwezen																																1.0																																																													
verwin																																																																		1.0																											
verwoeste																													1.0																																																																
verwolde																																																														1.0													1.0		1.0																
verworden																										1.0																																																																			
verworven																				1.0															1.0					1.0			1.0	2.0	1.0																															1.0																	
verzamelde																																																									1.0																																				
verzet									1.0																																																																																				
verzoek			1.0											1.0													1.0		1.0					1.0			1.0				1.0					1.0				2.0			1.0	1.0									1.0					1.0								1.0																	
verzoeken																														1.0																1.0																																		1.0													
verzoekt																	1.0																																																																												
verzoening																									1.0																																																																				
verzoent																												1.0																																																																	
verzuimd									1.0																																																																																				
verzwaren																																																																												1.0																	
verzwaring																																																									1.0																																				
vestiging																																								1.0																																																					
vesting																																			1.0																																																										
veterstraat																																																						2.0																																							
vetloven																													1.0																																																																
vetter																																																																															2.0														
veulens																																																	1.0																																												
veuve																																							1.0																																																						
vgl																		1.0																																																																											
vi																				1.0					1.0		1.0														1.0	1.0								1.0																													1.0														
via																																					1.0														1.0						1.0																																				
vianden																										1.0																																																																			
vianen																																															1.0										1.0												2.0									1.0															
vic-9																																																																																		1.0											
vicarie																																																		1.0	2.0																																										
vicarieën																																		2.0																																																											
vicaris					1.0																																																2.0	1.0																																							
vicarissen																	1.0										1.0																																																																		
vice-deken																																																1.0																																													
vicesima																																		3.0																																																											
vichtiene																																1.0																																																													
vicomte																																								1.0																																																					
victoersdach																																									1.0																																																				
vidimus			12.0		1.0			1.0						1.0	4.0	3.0					1.0	2.0		1.0	8.0	4.0	3.0	5.0		4.0	1.0	5.0	2.0	11.0	1.0	1.0	1.0	3.0	1.0	7.0	9.0	9.0	8.0	7.0	9.0	1.0	2.0		3.0	6.0			1.0	4.0						4.0																									1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
vidimusbrief																												1.0																																																																	
vidimussen																									1.0																																																																				
vier								1.0													1.0		1.0	1.0		1.0			1.0	2.0		2.0	1.0				1.0									1.0						1.0																1.0		1.0	1.0										1.0												
vieracker																																																												1.0																																	
vierdedeel																																																															1.0																														
vierden								1.0																																																																																					
vierel																																																																										1.0																			
vierkant																																																							1.0																																						
viertel									1.0																												1.0																																																								
viertellen																1.0																																																																													
vigilia																										2.0													1.0																																																						
vigiliae																													1.0																																																																
vii																				1.0			1.0																																																											2.0											
viif																																							1.0																																																						
viiftich																																				1.0																																																									
viii																														1.0																																																															
viirackeren																																																												1.0																																	
vijchgekorven																																																													1.0																																
vijf					1.0																					3.0	1.0	1.0		1.0					1.0	2.0	1.0	1.0		1.0			4.0	1.0		7.0				1.0			3.0	1.0					1.0											1.0																							
vijfde																																																										1.0																																			
vijff																																																										1.0																																			
vijftien																										1.0																																																																			
vijftiene																																										1.0																																																			
vijftienhondert																																																						2.0																																							
vijgh																																																																		2.0																											
vijltgen																																																								1.0																																					
vijver																																1.0																																																													
villa																								1.0																																																																					
ville																																																								1.0	1.0		1.0																																		
vinc																																									1.0																																																				
vincentius																																1.0																																																													
vinck																														2.0																																																															
vinden																																																					1.0												1.0																												
vindplaats																																		1.0																																																											
vinkenbuurt																																																																																1.0													
vinkestein																																																																																	2.0												
vinkeveen																																																																																	2.0												
virginis																																			1.0				1.0																																																						
virnenburg																																					1.0																																																								
visbrug																																																										2.0																																			
visch																																																																										1.0																			
viseuille																																								1.0																																																					
visie																																																																																				1.0									
visitatie																																					3.0																																																								
visitatierecht																											1.0																																																																		
vismarkt																				1.0																																																										1.0															
visscher																															1.0																																																														
visserij																												1.0				1.0																																																													
vive																																		1.0		1.0																																																									
vlaamse																																																								1.0																																					
vlaanderen																					1.0				1.0	1.0				1.0																																																															
vlaardingerambacht																												1.0																																																																	
vladeracken																																								2.0																																																					
vleesbank																																							1.0																																																						
vleeshouwer																																							1.0																																																						
vleeshuis																																							1.0																																																						
vleminc																																															1.0																																														
vlesser																																				1.0																																																									
vleytingen				1.0											1.0																																																																														
vliege																																																																					1.0																								
vliet																																																																																	1.0												
vlijmen																																								1.0	1.0								3.0																																												
vlijtingen															1.0								1.0						1.0																																																																
vlimen																																								2.0																																																					
vloten																																																																					1.0																								
vlyegenstraete																																						1.0																																																							
vnd																																																								1.0																																					
vnd.																																																								2.0																																					
vocht										1.0																																																																																			
voege																																						1.0																																																							
voer																																			1.0																																																										
voerd																																																					3.0																																								
voeren										1.0																																																																								1.0											
voeren,19																														1.0																																																															
voerendaal																																																																																		1.0											
voerendael																																																																												1.0																	
voern																																													1.0																																																
voerst																																																	1.0																																												
voet																																		1.0																																																											
vogel																																															1.0																																														
vogelsanck																																																													1.0																																
voirdt																																																					1.0																																								
voirt																																														1.0																																															
volbuycks																											1.0																																																																		
voldaan																																														1.0																																															
voldoen																									1.0												1.0									1.0																																															
voldoening																																								1.0															1.0																																						
volgende																																					1.0																																																								
volgens									1.0											1.0																										2.0						1.0	1.0				1.0																	1.0																			
volle																																																																																		1.0											
volmacht									1.0																																															2.0				1.0																		2.0															
volquinus																														1.0																																																															
von																																									3.0					1.0			1.0	3.0	1.0	1.0							3.0	2.0																																	
vonnis								1.0	1.0	1.0																				1.0													1.0					1.0	1.0														1.0									1.0		1.0																			
voogd															1.0											1.0				1.0	1.0																			1.0				1.0						1.0																																	
voogden																																																									1.0									1.0						2.0		1.0						1.0		1.0											
voogdij			2.0															1.0										1.0		1.0																																																															
vooraan																																																																				1.0							1.0																		
voorbehoud																		1.0																																																																											
voorbehoudtorigineel																																											1.0																																																		
voorburg																																																																														1.0															
voordat																																	1.0																																																												
voordracht														1.0																																			1.0		1.0																																										
voorgaande																																																				1.0																																									
voorganger			1.0																																																																																										
voorgangers															1.0							1.0			1.0																																																																				
voorgelegd												1.0																																																																																	
voorgeschoten																																														1.0	1.0																																														
voorhaven																																																																								1.0																					
voorheen			1.0																																																																																										
voorhuis																																				2.0											1.0																																														
voorkoop																																																									1.0	1.0																																			
voormalig																																																																			1.0																										
voorn																																																																				1.0					1.0																				
voorne																																	1.0																											2.0																		1.0															
voornoemd																																						3.0						2.0					1.0	1.0																	1.0					1.0						1.0	1.0														
voornoemde																																																																															3.0	1.0	1.0												
voornoemdorigineel																																													1.0																																																
voorrang								1.0																																																																																					
voorrechten																											1.0	1.0				1.0								1.0																																																					
voorschoten																																																																																	1.0												
voorst			1.0																													1.0			1.0																						1.0																																				
voorstanderen																																																																							1.0																						
voorste																																			1.0						1.0																																																				
voorstel																																																					1.0																																								
voorstraat																																																																														1.0															
voort																																																																		1.0																											
voortaan																																1.0																																																													
voortkomen																																				1.0																																																									
voorwaarde																												1.0		1.0																																																															
voorwaarden					1.0																				1.0			1.0					1.0		1.0																	1.0											1.0			1.0	1.0		2.0			1.0	1.0				2.0																
voorzien																																																	1.0								1.0		1.0																																		
vor																																																		1.0																																											
vorachten																																										1.0																																																			
vorden																																5.0																														1.0																															
vorderen																																																	1.0	1.0			1.0																																								
vorderingen																															1.0								1.0			1.0																																																			
vorige																									1.0																																																																				
vorkocht																																																																																			1.0										
vorscreven																																1.0																																																													
vorse																						1.0																																																																							
vorseit																																		1.0																																																											
vorste																																									1.0																																																				
vorsten																																																		2.0																																											
vorsterijen																																																												1.0																																	
vos																																							1.0										1.0	1.0																														1.0													
voscuyl																																												1.0	1.0																																																
vosmeers																																																			1.0																																										
vosse																																									1.0																																																				
vossen																																																																															1.0														
vosstraat																																																																																1.0													
voyrst																																																					1.0																																								
voôr																																																				1.0																																									
vrede			1.0		1.0																														1.0	1.0																	1.0																																								
vredenburg																																					1.0																																																								
vrederic																																								1.0																																																					
vredericzoonszoon																																											1.0																																																		
vrederixsz																																									1.0																																																				
vredesonderhandelingen																																																																	2.0																												
vredesverdrag																							1.0																																																																						
vree																																																																													2.0																
vreeland			1.0																																					1.0											1.0																																										
vreemdelingen																											1.0																																																																		
vreeswijk			1.0																																																																																										
vriendschap																																			1.0																																																										
vries																																																																															1.0														
vriesland								1.0																																																																																					
vrij															1.0					1.0												1.0							1.0														1.0										1.0																														
vrijdom																												2.0																																																					1.0												
vrije					1.0																																												1.0																					1.0			1.0						1.0														
vrijelijk																									1.0																																									1.0																											
vrijgeleide																																																				1.0									1.0				1.0																												
vrijgemaakt																																																																	1.0																												
vrijgoed																					1.0																																																																								
vrijheden														2.0	1.0																																																																														
vrijheer																																																																			1.0		1.0																								
vrijhoudt																																																				1.0																																									
vrijmetselaarij																																																																																		1.0											
vrijmetselaars																																																																																		1.0											
vrijmetselaarsloge																																																																																					1.0								
vrijstelling																																1.0																									1.0																																				
vrijstelt																						1.0																																																																							
vrijthof																										1.0	1.0																																																																		
vrijwaring																																										1.0																																																			
vrijwillig																																				1.0																									1.0					1.0		1.0																									
vrijwillige																									1.0																																																																				
vrind																																																																													1.0																
vroeger																											1.0														1.0					1.0																																															
vroegere																																					1.0														1.0																																										
vroenhoven																							1.0																																																																						
vronergeest																									1.0																																																																				
vroonland																									1.0																																																																				
vrouw			2.0					1.0				1.0					1.0			1.0			1.0			1.0					2.0		1.0	1.0	1.0		4.0	1.0	1.0	5.0	1.0			4.0	5.0	9.0	4.0	4.0	3.0	1.0	1.0		3.0	2.0	1.0	3.0	2.0	3.0	3.0	2.0	2.0	2.0		1.0	2.0	4.0	2.0	1.0	2.0	1.0	4.0	2.0	1.0				1.0	1.0		2.0	1.0			1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
vrouwe																	2.0																	1.0							1.0						2.0	1.0								1.0			1.0																																		
vrouwen																																1.0																																																													
vrouwendach																																			1.0																																																										
vrouwendag					1.0																																																																																								
vrouwenklooster																																1.0		2.0			1.0		1.0	3.0		1.0				2.0	4.0	1.0		2.0		2.0			1.0			3.0	2.0				3.0	1.0																													
vruchten																																						1.0											1.0																																												
vruchtgebruik			1.0						1.0																		1.0																	2.0					1.0		1.0																																										
vryenes																																																															1.0																														
vuijstinck																																												1.0									1.0																																								
vunderinck																																																													1.0																																
vuursche																																				1.0																												1.0																													
vuystinck																																														2.0																																															
vyff																																																					1.0																																								
vyffhondert								1.0																																																																																					
vóór			1.0									1.0												1.0									1.0																																																												
w.																											1.0	1.0																															1.0	1.0	1.0	1.0																															
w.a																																																																																					1.0								
w.f																											1.0																																																																		
w.h					1.0																																																																																								
w.ph																																																																															1.0														
waalwijk																																													1.0																																																
waalwijnsz																																																										2.0																																			
waapen																																																																											1.0																		
waar																														1.0											1.0										1.0						1.0	1.0																																			
waaraan																																																												2.0																																	
waarbij	3.0		3.0		3.0			1.0	2.0			1.0	2.0	4.0	6.0		5.0	4.0	1.0	6.0	3.0	7.0	4.0	4.0	12.0	8.0	7.0	7.0	5.0	5.0	4.0	6.0	3.0	3.0	5.0	4.0	6.0	4.0	4.0	3.0	1.0		8.0	4.0	3.0	10.0	2.0	3.0	6.0	6.0	11.0	9.0	3.0	4.0	2.0	7.0	7.0	3.0	3.0	3.0	5.0	2.0		2.0	2.0	7.0		5.0	2.0	2.0	1.0	1.0	6.0	1.0	2.0	1.0	4.0	3.0	1.0	3.0	2.0	3.0		3.0	3.0								
waarbinnen																																			1.0																																																										
waarborg																																																		1.0																																											
waarborggelden																																																																										1.0																			
waard																	1.0																										1.0																									1.0	1.0																								
waarde																									1.0																																																																				
waardelen																																																														1.0																															
waardoor																																		1.0											1.0																																																
waarheid																															1.0																																																														
waarin																	1.0															1.0	1.0					1.0		1.0	1.0		1.0			1.0				4.0	1.0				1.0	1.0	1.0			1.0								1.0											1.0		1.0												
waarmee																														1.0																																																															
waarna																																	1.0	2.0	1.0					3.0	3.0	2.0		1.0	1.0				1.0											2.0																																	
waarnemen																																			1.0																																																										
waaronder																														2.0																	1.0			1.0																																		1.0									
waarop																																																						1.0												1.0																		1.0									
waarover																																																		2.0													1.0																														
waarschappen																																																																										1.0																			
waarschijnlijk																												1.0		1.0			1.0																																																												
waaruit																																				1.0																																																									
waarvan								1.0	1.0																	1.0		1.0							1.0			1.0									1.0		1.0				1.0	1.0												2.0	1.0											1.0															
waarvoor																																						1.0												1.0					1.0																																						
wachtmeester-generaal																																																																													1.0																
wadding																																																																										1.0																			
wael																																													1.0																																																
waell																																																							1.0																																						
wagen																																																1.0																																													
wagenmaker																																	1.0																																																												
walberch																																																																																		1.0											
walburg																																1.0																																																													
walburge																																																																																				1.0									
walburgis																												1.0																																																																	
walchgheren																																		1.0																																																											
walcourt																																								1.0																																																					
waldeck																																																																					1.0																								
wale			1.0																																																																																										
walenpad													1.0																																																																																
waleweg																																																																												1.0																	
walfort																																																																															1.0														
walle																																																									1.0																																				
wallerans																													1.0																																																																
wallone																																																										1.0									1.0																										
walram																		1.0																																																																											
walrans																													1.0																																																																
walraven																																												1.0	1.0																																																
walsteeg																																																											1.0											1.0														1.0									
walter																																							1.0																																																						
walterus																																							1.0																																																						
walterzn																																									1.0																																																				
waltha																																																								1.0																																					
walthern																																																		1.0																																											
wanbetaling		1.0	1.0													1.0										1.0												1.0																																																							
wandelbrief																																																			1.0																																										
wanneer																																														1.0			1.0																																												
wannemaker																																	1.0																																																												
wantenaar																																							1.0																																																						
wapens																																																																																			1.0										
warbij																																																				1.0																																									
warmond																							1.0																																																																						
warners																																																																1.0																													
warstiens																																																																				1.0																									
wartena																																																																								1.0																					
was.-met																																										1.0																																																			
wassenaer																																																												1.0																																	
water																				1.0																	1.0							1.0						1.0			1.0																																								
water.																																					1.0																																																								
waterberg																																																																																			1.0										
wateren																																																												1.0																																	
watergang																1.0																1.0						1.0	2.0																																																						
wateringen																												1.0																																																																	
waterkeringen																																1.0																																																													
waterkorenmolen																																																																																		1.0											
waterland																												2.0																																																																	
watermolen																		3.0																																																																											
waterrtol																																														1.0																																															
waterschap																																													1.0																																																
waterschuttingen																														1.0																																																															
watertol																																														1.0																																															
waterwerken																																																					1.0																																								
watse																																																							1.0																																						
wautger																																			1.0																																																										
waverveen																																													1.0																																																
wed.								1.0													1.0																																		1.0		1.0								1.0		1.0	1.0	1.0																								
wedda																																																																					1.0																								
weder																										1.0		1.0																																																																	
